_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
5330,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SRD-VFDN550SDE 3.3-12,Infinity SRD-VFDN550SDE 3.3-12,Infinity SRD-VFDN550SDE 3.3-12,"Системы видеонаблюдения,Видеонаблюдение,Infinity SRD-VFDN550SDE 3.3-12,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SRD-VFDN550SDE 3.3-12,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Цветная купольная видеокамера Infinity SRD-VFDN550SDE 2.5-6 предназначена для систем видеонаблюдения.,Цветная купольная видеокамера Infinity SRD-VFDN550SDE 2.5-6 предназначена для систем видеонаблюдения.,0,catalog/img/5330.jpg
5331,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-WDN500PD 2.9-10,Infinity CVPD-WDN500PD 2.9-10,Infinity CVPD-WDN500PD 2.9-10,"Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-WDN500PD 2.9-10,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-WDN500PD 2.9-10,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная купольная видеокамера Infinity CVPD-WDN500PD 2.9-10 предназначена для систем видеонаблюдения. Ее можно использовать как внутри, так и вне помещения. Выполнена в вандалозащитном корпусе.","Цветная купольная видеокамера Infinity CVPD-WDN500PD 2.9-10 предназначена для систем видеонаблюдения. Ее можно использовать как внутри, так и вне помещения. Выполнена в вандалозащитном корпусе.",0,catalog/img/5331.jpg
5332,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-DDN540SDE 3.3-12,Infinity CVPD-DDN540SDE 3.3-12,Infinity CVPD-DDN540SDE 3.3-12,"Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-DDN540SDE 3.3-12,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-DDN540SDE 3.3-12,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная купольная видеокамера Infinity CVPD-DDN540SDE 3.3-12 предназначена для систем видеонаблюдения.Корпус камеры выполнен из ударопрочного пластика, обеспечивая защиту от окружающей среды и других повреждений.","Цветная купольная видеокамера Infinity CVPD-DDN540SDE 3.3-12 предназначена для систем видеонаблюдения.Корпус камеры выполнен из ударопрочного пластика, обеспечивая защиту от окружающей среды и других повреждений.",0,catalog/img/5332.jpg
5333,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-DDN540SDE 2.5-6,Infinity CVPD-DDN540SDE 2.5-6,Infinity CVPD-DDN540SDE 2.5-6,"Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-DDN540SDE 2.5-6,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-DDN540SDE 2.5-6,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная купольная видеокамера Infinity CVPD-DDN540SDE 2.5-6 предназначена для систем видеонаблюдения.Корпус камеры выполнен из ударопрочного пластика, обеспечивая защиту от окружающей среды и других повреждений.","Цветная купольная видеокамера Infinity CVPD-DDN540SDE 2.5-6 предназначена для систем видеонаблюдения.Корпус камеры выполнен из ударопрочного пластика, обеспечивая защиту от окружающей среды и других повреждений.",0,catalog/img/5333.jpg
5334,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SRD-VFDN550SDE 2.5-6,Infinity SRD-VFDN550SDE 2.5-6,Infinity SRD-VFDN550SDE 2.5-6,"Системы видеонаблюдения,Видеонаблюдение,Infinity SRD-VFDN550SDE 2.5-6,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SRD-VFDN550SDE 2.5-6,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Цветная купольная видеокамера Infinity SRD-VFDN550SDE 2.5-6 предназначена для систем видеонаблюдения.,Цветная купольная видеокамера Infinity SRD-VFDN550SDE 2.5-6 предназначена для систем видеонаблюдения.,0,catalog/img/5334.jpg
5335,"Системы видеонаблюдения|Видеонаблюдение|Термокожухи, кронштейны, аксессуары",Infinity,Infinity СVPD-HK/SDE,Infinity СVPD-HK/SDE,Infinity СVPD-HK/SDE,"Системы видеонаблюдения,Видеонаблюдение,Infinity СVPD-HK/SDE,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity СVPD-HK/SDE,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Нагревательный элемент для купольной видеокамеры СVPD-DDN540SDE,СVPD-TDN540SDE    (до -40°С)","Нагревательный элемент для купольной видеокамеры СVPD-DDN540SDE,СVPD-TDN540SDE    (до -40°С)",0,catalog/img/5335.jpg
5336,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-DDN550SL 3.6,Infinity CVPD-DDN550SL 3.6,Infinity CVPD-DDN550SL 3.6,"Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-DDN550SL 3.6,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CVPD-DDN550SL 3.6,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Купольная видеокамера  infinity cvpd ddn550sl со встроенным 3.6 мм объективом высокого разрешения.выполнена в вандалозащтном корпусе с уровнем защиты IP66.Infinity CVPD-DDN550SL 3.6 влагозащищенная, с антивандальным корпусом, что позволяет применять ее в ","Купольная видеокамера  infinity cvpd ddn550sl со встроенным 3.6 мм объективом высокого разрешения.выполнена в вандалозащтном корпусе с уровнем защиты IP66.Infinity CVPD-DDN550SL 3.6 влагозащищенная, с антивандальным корпусом, что позволяет применять ее в любых условиях. ",0,catalog/img/5336.jpg
5337,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CS-420HD,Infinity CS-420HD,Infinity CS-420HD,"Системы видеонаблюдения,Видеонаблюдение,Infinity CS-420HD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CS-420HD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Корпусная цветная камера видеонаблюдения Infinity CS-420HD отличается компактными размерами, поэтому наиболее оправданным будет использование данного оборудования на небольших объектах.","Корпусная цветная камера видеонаблюдения Infinity CS-420HD отличается компактными размерами, поэтому наиболее оправданным будет использование данного оборудования на небольших объектах.",0,catalog/img/5337.jpg
5338,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CX-DDN540SD,Infinity CX-DDN540SD,Infinity CX-DDN540SD,"Системы видеонаблюдения,Видеонаблюдение,Infinity CX-DDN540SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CX-DDN540SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Корпусная цветная видеокамера Infinity CX-DDN540SD отличается компактными размерами.Среди основных характеристик – использование ПЗС матрицы Sony HR CCD HQ1, разрешение 540 ТВЛ.Камера Infinity CX-DDN540SD поставляется без объектива, в комплект входит крон","Корпусная цветная видеокамера Infinity CX-DDN540SD отличается компактными размерами.Среди основных характеристик – использование ПЗС матрицы Sony HR CCD HQ1, разрешение 540 ТВЛ.Камера Infinity CX-DDN540SD поставляется без объектива, в комплект входит кронштейн. Infinity CX-DDN540SD предназначена для работы, как в дневное, так и ночное время суток. В устройстве реализовано: цифровая обработка сигнала, управление автодиафрагмой DD. Технические характеристики Infinity CX-DDN540SDМатрица 1/3"" Sony HR CCD HQ1 
Разрешение 540 ТВЛ 
Режим день/ночь электронный 
Чувствительность 0.02 лк 
Отношение сигнал/шум более 50 дБ 
Компенсация заднего света вкл/выкл 
АРУ + 
Синхронизация внутренняя 
Электронный затвор 1/50 - 1/100 000 сек 
Видеосигнал 1 В, 75 Ом 
Питание 12 В пост. 
Потребление 2.5 Вт макс. 
Рабочая температура от -10° до +50°С 
Вес 350 гДокументация Infinity CX-DDN540SDПараметры Infinity CX-DDN540SDТип матрицыРазмер матрицыРазрешение, твлЗвукМинимальная светочувствительностьОбъективМеханический ИК-фильтрИК-подсветкаКласс защитыЦвет корпусаНапряжение питания, VАнтивандальностьРабочая температураВес, кг
 

                ",0,catalog/img/5338.jpg
5339,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-DDN540SH,Infinity SR-DDN540SH,Infinity SR-DDN540SH,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DDN540SH,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DDN540SH,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Infinity SR-TDN540SH,АНАЛОГ ВЗАМЕН: Infinity SR-TDN540SH,0,catalog/img/5339.jpg
5340,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-DN600SA,Infinity SR-DN600SA,Infinity SR-DN600SA,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DN600SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DN600SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","F1.2
Отношение сигнал/шум	более 50 дБ
Компенсация заднего света	+
Синхронизация	внутренняя/LineLock
Автодиафрагма	DD
Видеосигнал	1 В, 75 Ом
Питание	230В
Потребление	3.5 Вт макс.
Рабочая температура	от -10° до +50°С
Габаритные размеры 64x56x90 мм
","F1.2
Отношение сигнал/шум	более 50 дБ
Компенсация заднего света	+
Синхронизация	внутренняя/LineLock
Автодиафрагма	DD
Видеосигнал	1 В, 75 Ом
Питание	230В
Потребление	3.5 Вт макс.
Рабочая температура	от -10° до +50°С
Габаритные размеры 64x56x90 мм
Вес	500 г",0,catalog/img/5340.jpg
5341,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-DN600SD,Infinity SR-DN600SD,Infinity SR-DN600SD,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DN600SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DN600SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","F1.2
Отношение сигнал/шум	более 50 дБ
Компенсация заднего света	+
Синхронизация	внутренняя/LineLock
Автодиафрагма	DD
Видеосигнал	1 В, 75 Ом
Питание	DC 12В / AC 24В
Потребление	3.5 Вт макс.
Рабочая температура	от -10° до +50°С
Габаритные размеры 6","F1.2
Отношение сигнал/шум	более 50 дБ
Компенсация заднего света	+
Синхронизация	внутренняя/LineLock
Автодиафрагма	DD
Видеосигнал	1 В, 75 Ом
Питание	DC 12В / AC 24В
Потребление	3.5 Вт макс.
Рабочая температура	от -10° до +50°С
Габаритные размеры 64x56x90 мм
Вес	500 г",0,catalog/img/5341.jpg
5342,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-DDN540SL,Infinity SR-DDN540SL,Infinity SR-DDN540SL,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DDN540SL,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-DDN540SL,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Цветная корпусная видеокамера Infinity SR-DDN540SL имеет встроенную ПЗС матрицу SONY Super HAD CCD размером 1/3 дюйма.Отношение сигнал/шум более 50 дБ позволяет получать четкую картинку даже в экстремальных  условиях работы.,Цветная корпусная видеокамера Infinity SR-DDN540SL имеет встроенную ПЗС матрицу SONY Super HAD CCD размером 1/3 дюйма.Отношение сигнал/шум более 50 дБ позволяет получать четкую картинку даже в экстремальных  условиях работы.,0,catalog/img/5342.jpg
5343,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity QC-DN540SDE,Infinity QC-DN540SDE,Infinity QC-DN540SDE,"Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN540SDE,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN540SDE,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Цветная видеокамера Infinity QC-DN540SDE предназначена для систем видеонаблюдения. Главным преимуществом камеры является прекрасное сочетание невысокой цены и оптимальных технических характеристик. ,Цветная видеокамера Infinity QC-DN540SDE предназначена для систем видеонаблюдения. Главным преимуществом камеры является прекрасное сочетание невысокой цены и оптимальных технических характеристик. ,0,catalog/img/5343.jpg
5344,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity QC-DN540SAE,Infinity QC-DN540SAE,Infinity QC-DN540SAE,"Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN540SAE,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN540SAE,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Высококачественная цветная корпусная видеокамера без объектива Infinity QC-DN540SAE высокого разрешения, построена на базе матрицы Sony Super HAD CCD с цифровым процессором HQ1 DSP, функциями компенсации встречной засветки и автоматическим балансом белого","Высококачественная цветная корпусная видеокамера без объектива Infinity QC-DN540SAE высокого разрешения, построена на базе матрицы Sony Super HAD CCD с цифровым процессором HQ1 DSP, функциями компенсации встречной засветки и автоматическим балансом белого цвета, делающими изображение максимально насыщенным, стабильным и качественным.Экранное меню OSD не имеет. Работает с любыми типами объективов: с фиксированной диафрагмой, с автодиафрагмой управляемой видеосигналом (VD) и сигналом постоянного тока (DD), а также автоматическим электронным затвором (AES).",7945,catalog/img/5344.jpg
5345,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity QC-DN540SA,Infinity QC-DN540SA,Infinity QC-DN540SA,"Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN540SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN540SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Высококачественная цветная корпусная видеокамера без объектива Infinity QC-DN540SA высокого разрешения, построена на базе матрицы Sony Super HAD CCD с цифровым процессором HQ1 DSP, функциями компенсации встречной засветки и автоматическим балансом белого ","Высококачественная цветная корпусная видеокамера без объектива Infinity QC-DN540SA высокого разрешения, построена на базе матрицы Sony Super HAD CCD с цифровым процессором HQ1 DSP, функциями компенсации встречной засветки и автоматическим балансом белого цвета, делающими изображение максимально насыщенным, стабильным и качественным. Оснащена встроенным экранным меню OSD. Работает с любыми типами объективов: с фиксированной диафрагмой, с автодиафрагмой управляемой видеосигналом (VD) и сигналом постоянного тока (DD), а также автоматическим электронным затвором (AES).",10687,catalog/img/5345.jpg
5346,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity QC-DN480SA,Infinity QC-DN480SA,Infinity QC-DN480SA,"Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN480SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity QC-DN480SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Infinity QC-DN480SA - цветная видеокамера со встроенной матрицей ПЗС SONY SuperHAD CCD. Видеокамера  высокого разрешения 480ТВЛ со светочувствительностью 0.2/0.02 люкс и светосилой F1.2 имеет электронный ночной режим съемки и опцию компенсации заднего све,"Infinity QC-DN480SA - цветная видеокамера со встроенной матрицей ПЗС SONY SuperHAD CCD. Видеокамера  высокого разрешения 480ТВЛ со светочувствительностью 0.2/0.02 люкс и светосилой F1.2 имеет электронный ночной режим съемки и опцию компенсации заднего света. Технические характеристики камеры и набор встроенных функций позволяют использовать её для видеонаблюдения на объектах, где требуется высокое качество передаваемого изображения. Тип управления автодиафрагмой DD или VD. Максимальное потребление 4Вт. Питание переменное 220V. Эксплуатация допустима при t° в диапазоне - 10 до + 50°С.",2500,catalog/img/5346.jpg
5347,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CHR-DN540SA,Infinity CHR-DN540SA,Infinity CHR-DN540SA,"Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-DN540SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-DN540SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Камера видео наблюдения день/ночь Infinity CHR-DN540SA – цветная камера высокого разрешения (540 ТВЛ). Это видеокамера сверх широкого динамического диапазона.,Камера видео наблюдения день/ночь Infinity CHR-DN540SA – цветная камера высокого разрешения (540 ТВЛ). Это видеокамера сверх широкого динамического диапазона.,0,catalog/img/5347.jpg
5348,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CHR-DN540SD,Infinity CHR-DN540SD,Infinity CHR-DN540SD,"Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-DN540SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-DN540SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Камера видео наблюдения день/ночь Infinity CHR-DN540SD – цветная камера высокого разрешения (540 ТВЛ). Это видеокамера сверх широкого динамического диапазона.,Камера видео наблюдения день/ночь Infinity CHR-DN540SD – цветная камера высокого разрешения (540 ТВЛ). Это видеокамера сверх широкого динамического диапазона.,0,catalog/img/5348.jpg
5349,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,BestDVR,BestDVR BestDVR-404Comfort,BestDVR BestDVR-404Comfort,BestDVR BestDVR-404Comfort,"Системы видеонаблюдения,Видеонаблюдение,BestDVR BestDVR-404Comfort,BestDVR,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,BestDVR BestDVR-404Comfort,BestDVR,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","BestDVR-404Comfort - 4-х канальный видеорегистратор.Основными особенностями  являются удобство работы, простота и лаконичность русифицированного меню, высокое качество записи и воспроизведения,наличие функции мультивоспроизведения, высокие технические хар","BestDVR-404Comfort - 4-х канальный видеорегистратор.Основными особенностями  являются удобство работы, простота и лаконичность русифицированного меню, высокое качество записи и воспроизведения,наличие функции мультивоспроизведения, высокие технические характеристики.",0,catalog/img/5349.jpg
5350,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,BestDVR,BestDVR BestDVR-803LightNET-S,BestDVR BestDVR-803LightNET-S,BestDVR BestDVR-803LightNET-S,"Системы видеонаблюдения,Видеонаблюдение,BestDVR BestDVR-803LightNET-S,BestDVR,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,BestDVR BestDVR-803LightNET-S,BestDVR,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Аналог взамен: BestDVR BestDVR-804LightNET-S,Аналог взамен: BestDVR BestDVR-804LightNET-S,0,catalog/img/5350.jpg
5816,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-TDN540SH,Infinity SR-TDN540SH,Infinity SR-TDN540SH,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN540SH,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN540SH,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Infinity CX-TDN540RHA,АНАЛОГ ВЗАМЕН: Infinity CX-TDN540RHA,0,catalog/img/5816.jpg
5817,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-TDN540SL,Infinity SR-TDN540SL,Infinity SR-TDN540SL,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN540SL,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN540SL,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Цветная корпусная видеокамера Infinity SR-TDN540SL обладает высоким разрешением 540 твл в цветном режиме.,Цветная корпусная видеокамера Infinity SR-TDN540SL обладает высоким разрешением 540 твл в цветном режиме.,3368,catalog/img/5817.jpg
5818,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-TDN600SD,Infinity SR-TDN600SD,Infinity SR-TDN600SD,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN600SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN600SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная видеокамера Infinity SR-TDN600SD предназначена для систем видеонаблюдения,обладает встроенной цифровой системой шумоподавления, стабилизации изображения, компенсацией встречной засветки. Камера имеет удобное экранное меню (OSD), 4 приватные зоны.","Цветная видеокамера Infinity SR-TDN600SD предназначена для систем видеонаблюдения,обладает встроенной цифровой системой шумоподавления, стабилизации изображения, компенсацией встречной засветки. Камера имеет удобное экранное меню (OSD), 4 приватные зоны.",0,catalog/img/5818.jpg
5819,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity SR-TDN600SA,Infinity SR-TDN600SA,Infinity SR-TDN600SA,"Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN600SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity SR-TDN600SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная видеокамера Infinity SR-TDN600SA предназначена для систем видеонаблюдения,обладает встроенной цифровой системой шумоподавления, стабилизации изображения, компенсацией встречной засветки. Камера имеет удобное экранное меню (OSD), 4 приватные зоны.","Цветная видеокамера Infinity SR-TDN600SA предназначена для систем видеонаблюдения,обладает встроенной цифровой системой шумоподавления, стабилизации изображения, компенсацией встречной засветки. Камера имеет удобное экранное меню (OSD), 4 приватные зоны.",0,catalog/img/5819.jpg
5831,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CHR-TDN540SD,Infinity CHR-TDN540SD,Infinity CHR-TDN540SD,"Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-TDN540SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-TDN540SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная корпусная камера видео наблюдения Infinity CHR-TDN540SD полностью соответствует всем требованиям, предъявляемым к профессиональному оборудованию данного направления. Infinity CHR-TDN540SD – камера день/ночь с механическим ИК-фильтром.","Цветная корпусная камера видео наблюдения Infinity CHR-TDN540SD полностью соответствует всем требованиям, предъявляемым к профессиональному оборудованию данного направления. Infinity CHR-TDN540SD – камера день/ночь с механическим ИК-фильтром.",0,catalog/img/5831.jpg
5832,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CHR-TDN540SA,Infinity CHR-TDN540SA,Infinity CHR-TDN540SA,"Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-TDN540SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CHR-TDN540SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Infinity CHR-TDN540SA – профессиональная цветная корпусная камера видео наблюдения. ,Infinity CHR-TDN540SA – профессиональная цветная корпусная камера видео наблюдения. ,0,catalog/img/5832.jpg
5833,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CX-TWDN560SD,Infinity CX-TWDN560SD,Infinity CX-TWDN560SD,"Системы видеонаблюдения,Видеонаблюдение,Infinity CX-TWDN560SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CX-TWDN560SD,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная корпусная видеокамера Infinity CX-TWDN560SD предназначена для профессиональной системы видеонаблюдения,имеет новейший встроенный микропроцессор обработки сигнала и матрицу Sony SuperHAD II CCD размером 1/3 дюйма.","Цветная корпусная видеокамера Infinity CX-TWDN560SD предназначена для профессиональной системы видеонаблюдения,имеет новейший встроенный микропроцессор обработки сигнала и матрицу Sony SuperHAD II CCD размером 1/3 дюйма.",0,catalog/img/5833.jpg
5834,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CX-TWDN560SA,Infinity CX-TWDN560SA,Infinity CX-TWDN560SA,"Системы видеонаблюдения,Видеонаблюдение,Infinity CX-TWDN560SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Infinity CX-TWDN560SA,Infinity,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Цветная корпусная видеокамера Infinity CX-TWDN560SA обладает высокой эффективностью и широким набором функций,имеет новейший встроенный микропроцессор обработки сигнала и матрицу Sony SuperHAD II CCD размером 1/3 дюйма. Встроенный микропроцессор SV-IV DSP","Цветная корпусная видеокамера Infinity CX-TWDN560SA обладает высокой эффективностью и широким набором функций,имеет новейший встроенный микропроцессор обработки сигнала и матрицу Sony SuperHAD II CCD размером 1/3 дюйма. Встроенный микропроцессор SV-IV DSP позволяет осуществлять широкий набор функций. ",0,catalog/img/5834.jpg
