_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
6938,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК МВК-2931 ,МВК МВК-2931 ,МВК МВК-2931 ,"Системы видеонаблюдения,Видеонаблюдение,МВК МВК-2931 ,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,МВК МВК-2931 ,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","МВК МВК-2931 - купольная видеокамера черно-белого изображения для внутренних систем видеонаблюдения, объектив с фиксированной диафрагмой «board lens» (М12), обладает высоким разрешением. Камера имеет защиту от переполюсовки и низкое энергопотребление, осн","МВК МВК-2931 - купольная видеокамера черно-белого изображения для внутренних систем видеонаблюдения, объектив с фиксированной диафрагмой «board lens» (М12), обладает высоким разрешением. Камера имеет защиту от переполюсовки и низкое энергопотребление, оснащена объективами с фиксированной диафрагмой. Фокусное расстояние объектива f=3.6 мм. ",2545,catalog/img/6938.jpg
6939,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК МВК-2931ц ,МВК МВК-2931ц ,МВК МВК-2931ц ,"Системы видеонаблюдения,Видеонаблюдение,МВК МВК-2931ц ,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,МВК МВК-2931ц ,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: МВК МВК-2931цА (4-9мм),АНАЛОГ ВЗАМЕН: МВК МВК-2931цА (4-9мм),0,catalog/img/6939.jpg
6940,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК МВК-2931ц Д,МВК МВК-2931ц Д,МВК МВК-2931ц Д,"Системы видеонаблюдения,Видеонаблюдение,МВК МВК-2931ц Д,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,МВК МВК-2931ц Д,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","МВК МВК-2931ц Д - цифровая купольная видеокамера цветного изображения, со встроенным объективом для применения в офисных системах видеонаблюдения, она обладает высоким разрешением в 550 твл, что на много улучшает её эксплуатационные характеристики, и осна","МВК МВК-2931ц Д - цифровая купольная видеокамера цветного изображения, со встроенным объективом для применения в офисных системах видеонаблюдения, она обладает высоким разрешением в 550 твл, что на много улучшает её эксплуатационные характеристики, и оснащена ИК корригированными объективами с автоматической регулировкой диафрагмы и переменным фокусным расстоянием. Благодаря корригированию не ухудшается резкость изображения при подсветке объекта ИК прожекторами. ",0,catalog/img/6940.jpg
6941,Домофонные системы|Домофоны|Видеодомофон,МВК,МВК МВК-325,МВК МВК-325,МВК МВК-325,"Домофонные системы,Домофоны,МВК МВК-325,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,МВК МВК-325,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Вызывная панель видеодомофона МВК МВК-325 предназначена для применения совместно с мониторами видеодомофонов в жилом секторе и в неохраняемых местах, где высок риск кражи и вандализма. Она позволяет осуществлять видеонаблюдение пространства перед входной ","Вызывная панель видеодомофона МВК МВК-325 предназначена для применения совместно с мониторами видеодомофонов в жилом секторе и в неохраняемых местах, где высок риск кражи и вандализма. Она позволяет осуществлять видеонаблюдение пространства перед входной дверью и голосовую связь с посетителем. Встроенная инфракрасная подсветка позволяет получить на экране монитора изображение хорошего качества (при расстоянии от посетителя до 1 м), даже при полном отсутствии наружного освещения. Панель может быть установлена как на улице, так и внутри помещения.Электронная плата панели БайтЭрг МВК-325 с улучшенными звуковыми характеристиками выполнена на базе процессора “MOTOROLA” и имеет автоматическую регулировку громкости динамика и чувствительности микрофона.",0,catalog/img/6941.jpg
6942,Домофонные системы|Домофоны|Видеодомофон,МВК,МВК МВК-325 без в/к,МВК МВК-325 без в/к,МВК МВК-325 без в/к,"Домофонные системы,Домофоны,МВК МВК-325 без в/к,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,МВК МВК-325 без в/к,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","МВК МВК-325 без в/к - вызывная панель видеодомофона, предназначена для применения совместно с видеокамерами различных конструкций и с мониторами видеодомофонов в жилом секторе и в неохраняемых местах, где высок риск кражи и вандализма.Она позволяет осущес","МВК МВК-325 без в/к - вызывная панель видеодомофона, предназначена для применения совместно с видеокамерами различных конструкций и с мониторами видеодомофонов в жилом секторе и в неохраняемых местах, где высок риск кражи и вандализма.Она позволяет осуществлять видеонаблюдение и голосовую связь с посетителем. Скрытая инфракрасная подсветка позволяет получить на экране монитора изображение приемлемого качества (при расстоянии от посетителя до 70 см), даже при полном отсутствии наружного освещения. Панель может быть установлена как на улице, так и внутри помещения.Электронная плата панели БайтЭрг МВК-325 без в/к с улучшенными звуковыми характеристиками выполнена на базе процессора “MOTOROLA” и имеет автоматическую регулировку громкости динамика и чувствительности микрофона. ",0,catalog/img/6942.jpg
6943,Домофонные системы|Домофоны|Видеодомофон,МВК,МВК МВК-325ц NTSC,МВК МВК-325ц NTSC,МВК МВК-325ц NTSC,"Домофонные системы,Домофоны,МВК МВК-325ц NTSC,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,МВК МВК-325ц NTSC,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","МВК МВК-325ц NTSC - антивандальная внешняя панель видеодомофона. Совместима с мониторами ""Hyundai"", ""СОММАХ"". Аналогична панели видеодомофона МВК МВК-325ц NTSC, отличается - видеокамерой цветного изображения, NTSC.","МВК МВК-325ц NTSC - антивандальная внешняя панель видеодомофона. Совместима с мониторами ""Hyundai"", ""СОММАХ"". Аналогична панели видеодомофона МВК МВК-325ц NTSC, отличается - видеокамерой цветного изображения, NTSC.",0,catalog/img/6943.jpg
6944,Домофонные системы|Домофоны|Видеодомофон,МВК,МВК МВК-325ц PAL,МВК МВК-325ц PAL,МВК МВК-325ц PAL,"Домофонные системы,Домофоны,МВК МВК-325ц PAL,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,МВК МВК-325ц PAL,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: МВК МВК-327ц H (PAL),АНАЛОГ ВЗАМЕН: МВК МВК-327ц H (PAL),0,catalog/img/6944.jpg
6945,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2021P,Samsung SCD-2021P,Samsung SCD-2021P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2021P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2021P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Samsung SCD-2021P - стационарная видеокамера купольного типа  «день/ночь». Модель Samsung SCD-2021P имеет оптический формат 1/3” и работает в цветном режиме с разрешением 600 ТВ линий при внешней освещенности не ниже 0,15 лк (50 IRE).
Samsung SCD-2021P ис","Samsung SCD-2021P - стационарная видеокамера купольного типа  «день/ночь». Модель Samsung SCD-2021P имеет оптический формат 1/3” и работает в цветном режиме с разрешением 600 ТВ линий при внешней освещенности не ниже 0,15 лк (50 IRE).
Samsung SCD-2021P использует микропроцессор W5, обеспечивающий высокую разрешающую способность, а также высококачественную  2-х/3-х мерную фильтрацию шумов SSNRIII, стабилизацию изображения (DIS) и расширенный динамический диапазон SSDR.
Samsung SCD-2021P подключается по коаксиальному кабелю к пульту дистанционного управления. Все функции камеры  программируются посредством русифицированного экранного меню. Трехосный крепежный кронштейн позволяет монтировать камеру  на горизонтальные, вертикальные и наклонные поверхности. 
Технические характеристики Samsung SCD-2021PЦветность цветная
Матрица ПЗС 1/3”
Объектив в комплекте 2 объектива с фиксированным фокусным расстоянием 3,7 мм и 8 мм
Разрешение 600 ТВ линий в цветном режиме
Чувствительность 0,15 лк (50 IRE) в цветном режиме
Соотношение сигнал/шум 	более 52 дБ при выключенном АРУ
День/ночь автоматический
Баланс белого ATW/AWC/ручной/в помещении/на улице
АРУ низкая/высокая/выключена
Электронный затвор (скорость) 1/50 - 1/120.000/ручной
WDR (расширенный динамический диапазон) Samsung Super Dynamic Range – SSDR
BLC (компенсация встречной засветки) BLC/HLC/выключена
Экранное меню есть
Детектор движения включен/выключен
Приватные зоны 90 12 участков
Питание 12 B DC и 24 B АC
Диапазон рабочих температур -10 - + 50 градусов Цельсия
Габариты 108x84 мм
Вес 285 грамм
Дополнительная информация удаленная настройка по коаксиальному кабелю, 2D/3D фильтр шумов SSNRIII, трехосевой кронштейнДокументация Samsung SCD-2021PРуководство пользователя Samsung SCD-2021PПараметры Samsung SCD-2021PТип матрицыРазмер матрицыРазрешение, твлЗвукМинимальная светочувствительностьОбъективМеханический ИК-фильтрИК-подсветкаКласс защитыЦвет корпусаНапряжение питания, VАнтивандальностьРабочая температураВес, кг
 

                ",0,catalog/img/6945.jpg
6946,Домофонные системы|Домофоны|Видеодомофон,МВК,МВК МВК-325цД (PAL),МВК МВК-325цД (PAL),МВК МВК-325цД (PAL),"Домофонные системы,Домофоны,МВК МВК-325цД (PAL),МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,МВК МВК-325цД (PAL),МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","МВК МВК-325цД (PAL) - панель для цветного (PAL) видеодомофона,антивандальная, уличная, накладная.","МВК МВК-325цД (PAL) - панель для цветного (PAL) видеодомофона,антивандальная, уличная, накладная.",0,catalog/img/6946.jpg
6947,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2030P,Samsung SCD-2030P,Samsung SCD-2030P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2030P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2030P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Samsung SCD-2030P - Стационарная видеокамера купольного типа  «день/ночь». Модель Samsung SCD-2030P имеет оптический формат 1/3” и работает в цветном режиме с разрешением 600 ТВ линий при внешней освещенности не ниже 0,15 лк (50 IRE).
Samsung SCD-2030P ис","Samsung SCD-2030P - Стационарная видеокамера купольного типа  «день/ночь». Модель Samsung SCD-2030P имеет оптический формат 1/3” и работает в цветном режиме с разрешением 600 ТВ линий при внешней освещенности не ниже 0,15 лк (50 IRE).
Samsung SCD-2030P использует микропроцессор W5, обеспечивающий высокую разрешающую способность, а также высококачественную  2-х/3-х мерную фильтрацию шумов SSNRIII, стабилизацию изображения (DIS) и расширенный динамический диапазон SSDR.
Samsung SCD-2030P подключается по коаксиальному кабелю к пульту дистанционного управления. Все функции камеры  программируются посредством русифицированного экранного меню. Трехосный крепежный кронштейн позволяет монтировать камеру  на горизонтальные, вертикальные и наклонные поверхности. 
Технические характеристики Samsung SCD-2030PЦветность цветная
Матрица ПЗС 1/3”
Объектив с фиксированным фокусным расстоянием 6.0 мм
Разрешение 600 ТВ линий в цветном режиме
Чувствительность 0,15 лк (50 IRE) в цветном режиме
Соотношение сигнал/шум 	более 52 дБ при выключенном АРУ
День/ночь автоматический
Баланс белого ATW/AWC/ручной/в помещении/на улице
АРУ низкая/высокая/выключена
Электронный затвор (скорость) 1/50 - 1/120.000/ручной
WDR (расширенный динамический диапазон) Samsung Super Dynamic Range – SSDR
BLC (компенсация встречной засветки) BLC/HLC/выключена
Экранное меню есть
Детектор движения включен/выключен
Приватные зоны 90 12 участков
Питание 12 B DC и 24 B АC
Диапазон рабочих температур -10 - + 50 градусов Цельсия
Габариты 108x84 мм
Вес 285 грамм
Дополнительная информация удаленная настройка по коаксиальному кабелю, 2D/3D фильтр шумов SSNRIII, трехосевой кронштейнДокументация Samsung SCD-2030PРуководство пользователя Samsung SCD-2030PПараметры Samsung SCD-2030PТип матрицыРазмер матрицыРазрешение, твлЗвукМинимальная светочувствительностьОбъективМеханический ИК-фильтрИК-подсветкаКласс защитыЦвет корпусаНапряжение питания, VАнтивандальностьРабочая температураВес, кг
 

                ",0,catalog/img/6947.jpg
6949,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2040P,Samsung SCD-2040P,Samsung SCD-2040P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2040P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2040P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Samsung SCD-2020P,АНАЛОГ ВЗАМЕН: Samsung SCD-2020P,0,catalog/img/6949.jpg
6950,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2080P,Samsung SCD-2080P,Samsung SCD-2080P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2080P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-2080P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Samsung SCD-3080P,АНАЛОГ ВЗАМЕН: Samsung SCD-3080P,0,catalog/img/6950.jpg
6951,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-3080P,Samsung SCD-3080P,Samsung SCD-3080P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-3080P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCD-3080P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/6951.jpg
6952,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК МВК-4121Р,МВК МВК-4121Р,МВК МВК-4121Р,"Системы видеонаблюдения,Видеонаблюдение,МВК МВК-4121Р,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,МВК МВК-4121Р,МВК,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",БайтЭрг МВК-4121Р - внутренняя чёрно-белая видеокамера стандартного дизайна. Видеокамера БайтЭрг МВК-4121Р поставляется без объектива.,БайтЭрг МВК-4121Р - внутренняя чёрно-белая видеокамера стандартного дизайна. Видеокамера БайтЭрг МВК-4121Р поставляется без объектива.,0,catalog/img/6952.jpg
6953,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,AXIS,AXIS P1347 (0343-001),AXIS P1347 (0343-001),AXIS P1347 (0343-001),"Системы видеонаблюдения,IP-видеонаблюдение,AXIS P1347 (0343-001),AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,AXIS P1347 (0343-001),AXIS,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: AXIS P1365,АНАЛОГ ВЗАМЕН: AXIS P1365,0,catalog/img/6953.jpg
6955,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCV-2120P,Samsung SCV-2120P,Samsung SCV-2120P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCV-2120P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCV-2120P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,0,catalog/img/6955.jpg
6956,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCV-2080RP,Samsung SCV-2080RP,Samsung SCV-2080RP,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCV-2080RP,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCV-2080RP,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Samsung SCV-2080RP - Стационарная видеокамера купольного типа, способная эффективно работать и днём, и ночью(с функцией движимого ИК-фильтра МГП) . Модель Samsung SCV-2080RP создана на базе ПЗС-матрицы 1/3” и работает в цветном режиме с разрешением 600 ТВ","Samsung SCV-2080RP - Стационарная видеокамера купольного типа, способная эффективно работать и днём, и ночью(с функцией движимого ИК-фильтра МГП) . Модель Samsung SCV-2080RP создана на базе ПЗС-матрицы 1/3” и работает в цветном режиме с разрешением 600 ТВ линий при внешней освещенности не ниже 0,15 лк (50 IRE).Samsung SCV-2080RP использует микропроцессор W5, обеспечивающий высокую разрешающую способность, а также высококачественную  2-х/3-х мерную фильтрацию шумов SSNRIII, стабилизацию изображения (DIS) и расширенный динамический диапазон SSDR.Samsung SCV-2080RP подключается по коаксиальному кабелю к пульту дистанционного управления. Все функции камеры  программируются посредством русифицированного экранного меню. Трехосный крепежный кронштейн позволяет монтировать камеру  на горизонтальные, вертикальные и наклонные поверхности. Технические характеристики Samsung SCV-2080RPЦветность цветная
Матрица ПЗС 1/3”
Объектив с переменным фокусным расстоянием 2.8 - 10 мм
Разрешение 600 ТВ линий в цветном режиме
Чувствительность 0,15 лк (50 IRE) в цветном режиме
Соотношение сигнал/шум 	более 52 дБ при выключенном АРУ
День/ночь автоматический
Баланс белого ATW/AWC/ручной/в помещении/на улице
АРУ низкая/высокая/выключена
Электронный затвор фиксированный 1/50
WDR (расширенный динамический диапазон) Samsung Super Dynamic Range – SSDR
BLC (компенсация встречной засветки) BLC/HLC/выключена
Экранное меню есть
Детектор движения включен/выключен
Приватные зоны 90 12 участков
Питание 12 B DC и 24 B АC
Диапазон рабочих температур -10 - + 50 градусов Цельсия
Габариты 148x126 мм
Вес 1.3 кг
Дополнительная информация удаленная настройка по коаксиальному кабелю, 2D/3D фильтр шумов SSNRIII, трехосевой кронштейнДокументация Samsung SCV-2080RPРуководство пользователя Samsung SCV-2080RPПараметры Samsung SCV-2080RPТип матрицыCCDРазмер матрицы1/3Разрешение, твл600Звук-Минимальная светочувствительность0 (ИК)Объектив2.8-11 ммМеханический ИК-фильтрЕстьИК-подсветкаЕстьКласс защитыIP66Цвет корпусаБелыйНапряжение питания, V12VDC/24VACАнтивандальность-Рабочая температураОт -10Вес, кг1.3
 

                ",15548,catalog/img/6956.jpg
6957,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCO-2080P,Samsung SCO-2080P,Samsung SCO-2080P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCO-2080P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCO-2080P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Samsung SCO-2080RHP,АНАЛОГ ВЗАМЕН: Samsung SCO-2080RHP,0,catalog/img/6957.jpg
6958,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCO-2080RP,Samsung SCO-2080RP,Samsung SCO-2080RP,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCO-2080RP,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCO-2080RP,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Samsung SCO-2080RHP,АНАЛОГ ВЗАМЕН: Samsung SCO-2080RHP,0,catalog/img/6958.jpg
6959,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCO-2120RP,Samsung SCO-2120RP,Samsung SCO-2120RP,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCO-2120RP,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCO-2120RP,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Samsung SCO-2120RP - уличная цветная цилиндрическая видеокамера с 12 кратным оптическим увеличением, ИК подсветкой, способная эффективно работать и днём, и ночью(с функцией движимого ИК-фильтра МГП) . Модель Samsung SCO-2120RP создана на базе ПЗС-матрицы ","Samsung SCO-2120RP - уличная цветная цилиндрическая видеокамера с 12 кратным оптическим увеличением, ИК подсветкой, способная эффективно работать и днём, и ночью(с функцией движимого ИК-фильтра МГП) . Модель Samsung SCO-2120RP создана на базе ПЗС-матрицы 1/4” и работает в цветном режиме с разрешением 600 ТВ линий при внешней освещенности не ниже 0.15 лк.
Samsung SCO-2120RP использует микропроцессор W5, обеспечивающий высокую разрешающую способность, а также высококачественную  2-х/3-х мерную фильтрацию шумов SSNRIII, стабилизацию изображения (DIS) и расширенный динамический диапазон SSDR, способный также реализовать технологию HLC.
Samsung SCO-2120RP подключается по коаксиальному кабелю к пульту дистанционного управления. Все функции камеры  программируются посредством русифицированного экранного меню. 
Технические характеристики Samsung SCO-2120RPЦветность цветная
Оптический зум 12 кратный
Матрица ПЗС 1/4”
Объектив с переменным фокусным расстоянием 2.8 - 10 мм
Разрешение 600 ТВ линий в цветном режиме
Чувствительность 0.15 лк в цветном режиме
Соотношение сигнал/шум 	более 52 дБ при выключенном АРУ
День/ночь автоматический
Баланс белого ATW/AWC/ручной/в помещении/на улице
АРУ низкая/высокая/выключена
Электронный затвор фиксированный 1/50 - 1/120000
WDR (расширенный динамический диапазон) Samsung Super Dynamic Range – SSDR
BLC (компенсация встречной засветки) BLC/HLC/выключена
Приватные зоны 90 12 участков
Экранное меню есть
Детектор движения включен/выключен
Питание 12 B DC и 24 B АC
Диапазон рабочих температур -10 - + 50 градусов Цельсия
Габариты 77х275х314 мм
Вес 1.2 кг
Дополнительная информация удаленная настройка по коаксиальному кабелю, 2D/3D фильтр шумов SSNRIIIДокументация Samsung SCO-2120RPРуководство пользователя Samsung SCO-2120RPПараметры Samsung SCO-2120RPТип матрицыCCDРазмер матрицы1/4Разрешение, твл600Звук-Минимальная светочувствительность0.15Объектив2.8-10 ммМеханический ИК-фильтрЕстьИК-подсветкаЕстьКласс защиты-Цвет корпусаЧерныйНапряжение питания, V12VDC/24VACАнтивандальность-Рабочая температураОт -10Вес, кг1.2
 

                ",25094,catalog/img/6959.jpg
6960,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCZ-2370P,Samsung SCZ-2370P,Samsung SCZ-2370P,"Системы видеонаблюдения,Видеонаблюдение,Samsung SCZ-2370P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Samsung SCZ-2370P,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Samsung SCZ-2370P - цветная корпусная телекамера с цифровой обработкой сигнала (DSP) ""День-ночь"" с 37 кратным трансфокатором. Модель создана на базе ПЗС-матрицы 1/4” и работает в цветном режиме с разрешением 600 ТВ линий. Она имеет следующие функции: цифр","Samsung SCZ-2370P - цветная корпусная телекамера с цифровой обработкой сигнала (DSP) ""День-ночь"" с 37 кратным трансфокатором. Модель создана на базе ПЗС-матрицы 1/4” и работает в цветном режиме с разрешением 600 ТВ линий. Она имеет следующие функции: цифрового шумоподавления (SSNRIII), компенсации внимания, цифровой стабилизации изображения (DIS), компенсации встречной засветки (BLC), функию расширенного динамического диапазона (XDR), обеспечивающую задачу гамма-коррекции, кроме того телекамера оснащена детектором движения.Камера имеет возможность настройки по коаксиальному кабелю, а также функцию защиты от вторжения в частную жизнь.Технические характеристики Samsung SCZ-2370PЦветность цветная
Оптический зум 37 кратный
Цифровой зум 16 кратный
Матрица ПЗС 1/4”
Объектив с переменным фокусным расстоянием 3.5 - 129.5 мм
Разрешение 600 ТВ линий в цветном режиме
Чувствительность 0.2 лк в цветном режиме
Соотношение сигнал/шум 	более 52 дБ при выключенном АРУ
День/ночь автоматический
Баланс белого ATW/AWC/ручной/в помещении/на улице
АРУ низкая/высокая/выключена
Электронный затвор фиксированный 1/50 - 1/120000
WDR (расширенный динамический диапазон) Samsung Super Dynamic Range – SSDR
BLC (компенсация встречной засветки) BLC/HLC/выключена
Приватные зоны 90 12 участков
Экранное меню есть
Детектор движения включен/выключен
Питание 12 B DC и 24 B АC
Диапазон рабочих температур -10 - + 50 градусов Цельсия
Габариты 68x68x148 мм
Вес 0.52 кг
Дополнительная информация удаленная настройка по коаксиальному кабелю, 2D/3D фильтр шумов SSNRIIIДокументация Samsung SCZ-2370PРуководство пользователя Samsung SCZ-2370PПараметры Samsung SCZ-2370PТип матрицыCCDРазмер матрицы1/4Разрешение, твл600Звук-Минимальная светочувствительность0.002Объектив3.5-129 ммМеханический ИК-фильтр-ИК-подсветка-Класс защиты-Цвет корпусаСеребристыйНапряжение питания, V12VDC/24VACАнтивандальность-Рабочая температураОт -10Вес, кг0.5
 

                ",21235,catalog/img/6960.jpg
