_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
7771,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-5020,QNAP VS-5020,QNAP VS-5020,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-5020,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-5020,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: QNAP VS-6020 Pro,АНАЛОГ ВЗАМЕН: QNAP VS-6020 Pro,0,catalog/img/7771.jpg
7772,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP NVR-104P,QNAP NVR-104P,QNAP NVR-104P,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP NVR-104P,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP NVR-104P,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: QNAP VS-2004L,АНАЛОГ ВЗАМЕН: QNAP VS-2004L,0,catalog/img/7772.jpg
7773,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP ,QNAP  NVR-104V,QNAP  NVR-104V,QNAP  NVR-104V,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP  NVR-104V,QNAP ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP  NVR-104V,QNAP ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: QNAP NVR-104P,АНАЛОГ ВЗАМЕН: QNAP NVR-104P,0,catalog/img/7773.jpg
7774,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP ,QNAP VS-2008,QNAP VS-2008,QNAP VS-2008,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-2008,QNAP ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-2008,QNAP ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности"," QNAP VS-2008 -  это готовая система видеонаблюдения с двумя отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высокая производительность для мониторинга в реальном времени, большое количество дискового пространства д"," QNAP VS-2008 -  это готовая система видеонаблюдения с двумя отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высокая производительность для мониторинга в реальном времени, большое количество дискового пространства для видеоархива, а также запись видео с высоким разрешением.  ",0,catalog/img/7774.jpg
7775,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-8024,QNAP VS-8024,QNAP VS-8024,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8024,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8024,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","QNAP VS-8024 VioStor NVR (Сетевой видеорегистратор на 24 канала настольного исполнения) - это готовая система видеонаблюдения с восемью отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высочайшая производительность д","QNAP VS-8024 VioStor NVR (Сетевой видеорегистратор на 24 канала настольного исполнения) - это готовая система видеонаблюдения с восемью отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высочайшая производительность для мониторинга в реальном времени, большой объем отказоустойчивого дискового пространства для видеоархива, а также запись видео с высоким разрешением. QNAP VS-8024 построена на операционной системе Linux, поддерживает запись видеопотока по стандартам H.264, MxPEG, MPEG-4 и M-JPEG от IP-камер большинства известных производителей, таких как: AXIS, ACTi, Arecont Vision, Canon, Cisco, D-Link, EDIMAX, ELMO, EtroVision, GANZ, iPUX, IQeye, LevelOne, Linksys, Messoa, MOBOTIX, Panasonic BB/ BL/ i-Pro, SANYO, SONY, TOA, TOSHIBA, TRENDnet, VIVOTEK, Hikvision, Y-CAM и других.Подробный список IP камер смотрите на сайте производителя Qnap.com",0,catalog/img/7775.jpg
7776,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-8032,QNAP VS-8032,QNAP VS-8032,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8032,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8032,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","QNAP VS-8032 VioStor NVR (Сетевой видеорегистратор на 32 канала настольного исполнения) - это готовая система видеонаблюдения с восемью отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высочайшая производительность д","QNAP VS-8032 VioStor NVR (Сетевой видеорегистратор на 32 канала настольного исполнения) - это готовая система видеонаблюдения с восемью отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высочайшая производительность для мониторинга в реальном времени, большой объем отказоустойчивого дискового пространства для видеоархива, а также запись видео с высоким разрешением. QNAP VS-8032 построена на операционной системе Linux, поддерживает запись видеопотока по стандартам H.264, MxPEG, MPEG-4 и M-JPEG от IP-камер большинства известных производителей, таких как: AXIS, ACTi, Arecont Vision, Canon, Cisco, D-Link, EDIMAX, ELMO, EtroVision, GANZ, iPUX, IQeye, LevelOne, Linksys, Messoa, MOBOTIX, Panasonic BB/ BL/ i-Pro, SANYO, SONY, TOA, TOSHIBA, TRENDnet, VIVOTEK, Hikvision, Y-CAM и других.Подробный список IP камер смотрите на сайте производителя Qnap.com",0,catalog/img/7776.jpg
7777,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-2012,QNAP VS-2012,QNAP VS-2012,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-2012,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-2012,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: QNAP VS-2012 Pro,АНАЛОГ ВЗАМЕН: QNAP VS-2012 Pro,0,catalog/img/7777.jpg
7778,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-8040,QNAP VS-8040,QNAP VS-8040,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8040,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8040,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","QNAP VS-8040 VioStor NVR (Сетевой видеорегистратор на 40 каналов настольного исполнения) - это готовая система видеонаблюдения с восемью отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высочайшая производительность ","QNAP VS-8040 VioStor NVR (Сетевой видеорегистратор на 40 каналов настольного исполнения) - это готовая система видеонаблюдения с восемью отсеками для жестких дисков, предназначенная для использования в местах, где необходимы высочайшая производительность для мониторинга в реальном времени, большой объем отказоустойчивого дискового пространства для видеоархива, а также запись видео с высоким разрешением. QNAP VS-8040 построена на операционной системе Linux, поддерживает запись видеопотока по стандартам H.264, MxPEG, MPEG-4 и M-JPEG от IP-камер большинства известных производителей, таких как: AXIS, ACTi, Arecont Vision, Canon, Cisco, D-Link, EDIMAX, ELMO, EtroVision, GANZ, iPUX, IQeye, LevelOne, Linksys, Messoa, MOBOTIX, Panasonic BB/ BL/ i-Pro, SANYO, SONY, TOA, TOSHIBA, TRENDnet, VIVOTEK, Hikvision, Y-CAM и других.Подробный список IP камер смотрите на сайте производителя Qnap.com",0,catalog/img/7778.jpg
7779,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-4016U,QNAP VS-4016U,QNAP VS-4016U,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-4016U,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-4016U,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: QNAP VS-8024U,АНАЛОГ ВЗАМЕН: QNAP VS-8024U,0,catalog/img/7779.jpg
7780,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-8024U,QNAP VS-8024U,QNAP VS-8024U,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8024U,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8024U,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","QNAP VS-8024U VioStor NVR (Сетевой видеорегистратор) - это система видеонаблюдения с восемью отсеками для жестких дисков для установки в стойку, предназначенная для использования в местах, где необходимы высочайшая производительность для мониторинга в реа","QNAP VS-8024U VioStor NVR (Сетевой видеорегистратор) - это система видеонаблюдения с восемью отсеками для жестких дисков для установки в стойку, предназначенная для использования в местах, где необходимы высочайшая производительность для мониторинга в реальном времени, большой объем отказоустойчивого дискового пространства для видеоархива, а также запись видео с высоким разрешением. VS-8024U построена на операционной системе Linux, оснащена резервным блоком питания, поддерживает запись видеопотока по стандартам H.264, MxPEG, MPEG-4 и M-JPEG от IP-камер большинства известных производителей, таких как: AXIS, ACTi, Arecont Vision, Canon, Cisco, D-Link, EDIMAX, ELMO, EtroVision, GANZ, iPUX, IQeye, LevelOne, Linksys, Messoa, MOBOTIX, Panasonic BB/ BL/ i-Pro, SANYO, SONY, TOA, TOSHIBA, TRENDnet, VIVOTEK, Hikvision, Y-CAM и других. В VS-8024U реализована новая технология мультисерверного мониторинга, при которой возможно каскадное подключение нескольких систем NVR QNAP и мониторинг до 128 IP-камер без использования дополнительного программного обеспечения на персональном компьютере.",0,catalog/img/7780.jpg
7781,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-8032U-RP,QNAP VS-8032U-RP,QNAP VS-8032U-RP,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8032U-RP,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8032U-RP,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","QNAP VS-8032U-RP -  это готовая система видеонаблюдения, предназначенная для использования в местах, где необходимы высокая производительность для мониторинга в реальном времени, большой объем отказоустойчивого дискового пространства для видеоархива, а та","QNAP VS-8032U-RP -  это готовая система видеонаблюдения, предназначенная для использования в местах, где необходимы высокая производительность для мониторинга в реальном времени, большой объем отказоустойчивого дискового пространства для видеоархива, а также запись видео с высоким разрешением. VS-8032U-RP построена на операционной системе Linux, поддерживает запись видеопотока по стандартам H.264, MxPEG, MPEG-4 и M-JPEG от IP-камер большинства известных производителей, таких, как AXIS, ACTi, Arecont Vision, Canon, Cisco, D-Link, EDIMAX, ELMO, EtroVision, GANZ, iPUX, IQeye, LevelOne, Linksys, Messoa, MOBOTIX, Panasonic BB/ BL/ i-Pro, SANYO, SONY, TOA, TOSHIBA, TRENDnet, VIVOTEK, Hikvision, Y-CAM, и других. В VS-8032U-RP Pro реализована новая технология мультисерверного мониторинга, при которой возможно каскадное подключение нескольких систем NVR QNAP и мониторинг до 128 IP-камер без использования дополнительного программного обеспечения на персональном компьютере.",193906,catalog/img/7781.jpg
7782,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),QNAP,QNAP VS-8040U-RP,QNAP VS-8040U-RP,QNAP VS-8040U-RP,"Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8040U-RP,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,QNAP VS-8040U-RP,QNAP,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","QNAP VS-8040U-RP - cетевой видеорегистратор на 40 каналов стоечного исполнения с резервным питанием) - это система видеонаблюдения с восемью отсеками для жестких дисков для установки в стойку, предназначенная для использования в местах, где необходимы выс","QNAP VS-8040U-RP - cетевой видеорегистратор на 40 каналов стоечного исполнения с резервным питанием) - это система видеонаблюдения с восемью отсеками для жестких дисков для установки в стойку, предназначенная для использования в местах, где необходимы высочайшая производительность для мониторинга в реальном времени, большой объем отказоустойчивого дискового пространства для видеоархива, а также запись видео с высоким разрешением. Модель построена на операционной системе Linux, оснащена резервным блоком питания, поддерживает запись видеопотока по стандартам H.264, MxPEG, MPEG-4 и M-JPEG от IP-камер большинства известных производителей, таких как: AXIS, ACTi, Arecont Vision, Canon, Cisco, D-Link, EDIMAX, ELMO, EtroVision, GANZ, iPUX, IQeye, LevelOne, Linksys, Messoa, MOBOTIX, Panasonic BB/ BL/ i-Pro, SANYO, SONY, TOA, TOSHIBA, TRENDnet, VIVOTEK, Hikvision, Y-CAM и других. Подробный список IP камер смотрите на сайте производителя Qnap.com.",213521,catalog/img/7782.jpg
7783,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Sony,Sony SNC-DH210,Sony SNC-DH210,Sony SNC-DH210,"Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH210,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH210,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony SNC-DH210 – компактная 3-мегапиксельная купольная камера высокой четкости (1080p, с поддержкой H.264 при 15 кадр/с) (максимальное разрешение 2048 x 1536), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией анализа ","Sony SNC-DH210 – компактная 3-мегапиксельная купольная камера высокой четкости (1080p, с поддержкой H.264 при 15 кадр/с) (максимальное разрешение 2048 x 1536), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией анализа DEPA и соответствующая стандарту ONVIF. Она поддерживает двойной поток и кодирование с использованием трех кодеков.",0,catalog/img/7783.jpg
7784,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Sony,Sony SNC-DH210T,Sony SNC-DH210T,Sony SNC-DH210T,"Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH210T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH210T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony SNC-DH210 – компактная 3-мегапиксельная купольная камера высокой четкости (1080p, с поддержкой H.264 при 15 кадр/с) (максимальное разрешение 2048 x 1536), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией анализа ","Sony SNC-DH210 – компактная 3-мегапиксельная купольная камера высокой четкости (1080p, с поддержкой H.264 при 15 кадр/с) (максимальное разрешение 2048 x 1536), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией анализа DEPA и соответствующая стандарту ONVIF. Она поддерживает двойной поток и кодирование с использованием трех кодеков.",0,catalog/img/7784.jpg
7785,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Sony,Sony SNC-CH110,Sony SNC-CH110,Sony SNC-CH110,"Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-CH110,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-CH110,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony SNC-CH110 – компактная 1,3-мегапиксельная стандартная сетевая камера высокой четкости (720p, с поддержкой H.264 при 30 кадр/с) (максимальное разрешение 1280 x 960), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцие","Sony SNC-CH110 – компактная 1,3-мегапиксельная стандартная сетевая камера высокой четкости (720p, с поддержкой H.264 при 30 кадр/с) (максимальное разрешение 1280 x 960), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией анализа DEPA и соответствующая стандарту ONVIF. Она поддерживает двойной поток и кодирование с использованием трех кодеков. ",0,catalog/img/7785.jpg
7786,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Sony,Sony SNC-DH110,Sony SNC-DH110,Sony SNC-DH110,"Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH110,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH110,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony SNC-DH110 – компактная 1,3-мегапиксельная купольная сетевая камера высокой четкости (720p, с поддержкой H.264 при 30 кадр/с) (максимальное разрешение 1280 x 960), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией ","Sony SNC-DH110 – компактная 1,3-мегапиксельная купольная сетевая камера высокой четкости (720p, с поддержкой H.264 при 30 кадр/с) (максимальное разрешение 1280 x 960), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией анализа DEPA и соответствующая стандарту ONVIF. Она поддерживает двойной поток и кодирование с использованием трех кодеков. ",0,catalog/img/7786.jpg
7787,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Sony,Sony SNC-DH110T,Sony SNC-DH110T,Sony SNC-DH110T,"Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH110T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Sony SNC-DH110T,Sony,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Sony SNC-DH110T – компактная 1,3-мегапиксельная купольная ударопрочная сетевая камера высокой четкости (720p, с поддержкой H.264 при 30 кадр/с) (максимальное разрешение 1280 x 960), предназначенная для внутренней установки, с электрической функцией День/Н","Sony SNC-DH110T – компактная 1,3-мегапиксельная купольная ударопрочная сетевая камера высокой четкости (720p, с поддержкой H.264 при 30 кадр/с) (максимальное разрешение 1280 x 960), предназначенная для внутренней установки, с электрической функцией День/Ночь, функцией анализа DEPA и соответствующая стандарту ONVIF. Она поддерживает двойной поток и кодирование с использованием трех кодеков. ",0,catalog/img/7787.jpg
7788,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Samsung,Samsung SNB-5000 ,Samsung SNB-5000 ,Samsung SNB-5000 ,"Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-5000 ,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-5000 ,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Samsung SNB-5000  – камера стандартного дизайна без объектива с процессором WiseNet. Камера с цифровой обработкой сигнала и цифровой системой шумоподавления (SSNR), работает в режиме «день-ночь» и имеет сдвигаемый ИК-фильтр. Скорость передачи изображения ","Samsung SNB-5000  – камера стандартного дизайна без объектива с процессором WiseNet. Камера с цифровой обработкой сигнала и цифровой системой шумоподавления (SSNR), работает в режиме «день-ночь» и имеет сдвигаемый ИК-фильтр. Скорость передачи изображения составляет 30 fps и 22 fps (с разрешением SXGA). Камера может использоваться с объективом с АРД для мегапиксельных камер SLA-M2882 компании Samsung или моделями других производителей. Помимо видео, Samsung SNB-5000  поддерживает двухстороннюю передачу аудиоданных. ",0,catalog/img/7788.jpg
7789,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Samsung,Samsung SNB-3000 ,Samsung SNB-3000 ,Samsung SNB-3000 ,"Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-3000 ,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-3000 ,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности"," Сетевая камера классического исполнения Samsung SNB-3000 разработана компанией SAMSUNG для использования в составе систем безопасности на промышленных предприятиях и торговых объектах. Камера имеет неброский, изящный дизайн и идеально подходит для таких "," Сетевая камера классического исполнения Samsung SNB-3000 разработана компанией SAMSUNG для использования в составе систем безопасности на промышленных предприятиях и торговых объектах. Камера имеет неброский, изящный дизайн и идеально подходит для таких систем по соотношению ЦЕНА / КАЧЕСТВО. Samsung SNB-3000 имеет высокочувствительную матрицу, сверхвысокое разрешение по горизонтали и цифровую стабилизацию изображения. На базе процессора камеры реализована функция расширенного динамического диапазона - WDR х160, которая позволяет получать информативное видео по всему кадру даже в тех случаях, когда в нем наблюдаются резкие перепады освещенности с наличием очень светлых и затемненных областей. Кроме того камеры Samsung SNB-3000 имеют новую функцию XDR. Этот алгоритм цифровой обработки видеосигнала работает параллельно с функциеями камеры WDR и BLC и также препятствует потере видимых деталей в темной части картинки без ухудшения качества яркой части. Все эти качества позволяют устанавливать данную камеру в слабоосвещенных местах с основанием, подверженным тряске.",0,catalog/img/7789.jpg
7790,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Samsung,Samsung SNB-2000,Samsung SNB-2000,Samsung SNB-2000,"Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-2000,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-2000,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевая камера классического исполнения Samsung SNB-2000 разработана компанией SAMSUNG для использования в составе систем безопасности на промышленных предприятиях и торговых объектах. Камера имеет неброский, изящный дизайн и идеально подходит для таких с","Сетевая камера классического исполнения Samsung SNB-2000 разработана компанией SAMSUNG для использования в составе систем безопасности на промышленных предприятиях и торговых объектах. Камера имеет неброский, изящный дизайн и идеально подходит для таких систем по соотношению ЦЕНА / КАЧЕСТВО.Samsung SNB-2000 одновременно передает видео в форматах H.264, MPEG-4 и Motion JPEG, что позволяет оптимизировать качество передаваемого изображения и нагрузку на локальную сеть. Для оптимизации качества изображения и полосы пропускания можно настроить частоту смены кадров, разрешение, уровень сжатия и формат – максимально до 25 кадров в секунду с разрешением до Full D1.",0,catalog/img/7790.jpg
7791,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN Ai-IC88,ACUMEN Ai-IC88,ACUMEN Ai-IC88,"Системы видеонаблюдения,IP-видеонаблюдение,ACUMEN Ai-IC88,ACUMEN,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,ACUMEN Ai-IC88,ACUMEN,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","ACUMEN Ai-IC88 -  цветная мегапиксельная IP-камера класса «день/ночь», в которой используется механический ИК-фильтр. В основе этого устройства лежит КМОП-матрица Micron оптического формата 1/3"" с прогрессивным сканированием. Благодаря этой матрице формир","ACUMEN Ai-IC88 -  цветная мегапиксельная IP-камера класса «день/ночь», в которой используется механический ИК-фильтр. В основе этого устройства лежит КМОП-матрица Micron оптического формата 1/3"" с прогрессивным сканированием. Благодаря этой матрице формируются видеопотоки стандарта HD (размер изображения 1280х1024 пикселов) со скоростью 8 к/с, при формате изображения 1280х720 пикселов скорость составляет 10 к/с и 30 к/с при размере изображения 640×480 пикселов. При этом минимальная чувствительность составляет 0.5 лк при величине относительного отверстия диафрагмы F1.8 и отношение сигнал/шум составляет более 50 дБ.",0,catalog/img/7791.jpg
7792,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN Ai-IC80,ACUMEN Ai-IC80,ACUMEN Ai-IC80,"Системы видеонаблюдения,IP-видеонаблюдение,ACUMEN Ai-IC80,ACUMEN,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,ACUMEN Ai-IC80,ACUMEN,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","ACUMEN Ai-IC80 -  сетевая камера с функцией день/ночь, оснащенная 1/3-дюймовой ПЗС-матрицей, благодаря которой обеспечиваются долгий срок службы камеры и высокая надежность.Также камера имеет встроенный механический ИК-фильтр.","ACUMEN Ai-IC80 -  сетевая камера с функцией день/ночь, оснащенная 1/3-дюймовой ПЗС-матрицей, благодаря которой обеспечиваются долгий срок службы камеры и высокая надежность.Также камера имеет встроенный механический ИК-фильтр.",0,catalog/img/7792.jpg
7793,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Samsung,Samsung SNB-1000 ,Samsung SNB-1000 ,Samsung SNB-1000 ,"Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-1000 ,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,Samsung SNB-1000 ,Samsung,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Новая модель – фиксированная видеокамера Samsung SNB-1000  производства Samsung разработана специально для пользователей с ограниченным бюджетом, желающих воспользоваться преимуществами систем IP-видеонаблюдения (Video over IP).Несмотря на невысокую стоим","Новая модель – фиксированная видеокамера Samsung SNB-1000  производства Samsung разработана специально для пользователей с ограниченным бюджетом, желающих воспользоваться преимуществами систем IP-видеонаблюдения (Video over IP).Несмотря на невысокую стоимость Samsung SNB-1000 , входящая в обновленную линейку сетевых видеокамер iPOLiS от Samsung, обладают всеми характеристиками, необходимыми для создания современных сетевых систем IP-видеонаблюдения. Например, наличие мультикодека позволяет одновременно передавать несколько потоков видео с сжатием в форматах H.264, MPEG4 или MJPEG. Имеется возможность одновременно осуществлять наблюдение в реальном времени, запись с высоким качеством и скоростью, мобильное наблюдение и отправку уведомлений по электронной почте по сигналу тревоги.",0,catalog/img/7793.jpg
7794,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN Ai-IC98,ACUMEN Ai-IC98,ACUMEN Ai-IC98,"Системы видеонаблюдения,IP-видеонаблюдение,ACUMEN Ai-IC98,ACUMEN,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,IP-видеонаблюдение,ACUMEN Ai-IC98,ACUMEN,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",ACUMEN Ai-IC98 -  мегапиксельная IP-камера Ai-IC98 с технологией сжатия Н.264.,ACUMEN Ai-IC98 -  мегапиксельная IP-камера Ai-IC98 с технологией сжатия Н.264.,0,catalog/img/7794.jpg
